Msg ID;Time Stamp; PTU VAR 1 ; PTU VAR 2 ; PTU VAR 3 ; PTU VAR 4 ; PTU VAR 5 ; PTU VAR 6 ; PTU VAR 7 ; PTU VAR 8 ; PTU VAR 9 ; PTU VAR 10 ; PTU VAR 11 ; PTU VAR 12 ; PTU VAR 13 ; PTU VAR 14 ; PTU VAR 15 ; PTU VAR 16 ; PTU VAR 17 ; PTU VAR 18 ; PTU VAR 19 ; PTU VAR 20 ; PTU VAR 21 ; PTU VAR 22 ; PTU VAR 23 ; PTU VAR 24 ; PTU VAR 25 ; PTU VAR 26 ; PTU VAR 27 ; PTU VAR 28 ; PTU VAR 29 ; PTU VAR 30 ; PTU VAR 31 ; PTU VAR 32 ; PTU VAR 33 ; PTU VAR 34 ; PTU VAR 35 ; PTU VAR 36 ; PTU VAR 37 ; PTU VAR 38 ; PTU VAR 39 ; PTU VAR 40 ; PTU VAR 41 ; PTU VAR 42 ; PTU VAR 43 ; PTU VAR 44 ; PTU VAR 45 ; PTU VAR 46 ; PTU VAR 47 ; PTU VAR 48 ; PTU VAR 49 ; PTU VAR 50 ; PTU VAR 51 ; PTU VAR 52 ; PTU VAR 53 ; PTU VAR 54 ; PTU VAR 55 ; PTU VAR 56 ; PTU VAR 57 ; PTU VAR 58 ; PTU VAR 59 ; PTU VAR 60 ; PTU VAR 61 ; PTU VAR 62 ; PTU VAR 63 ; PTU VAR 64 ; PTU VAR 65 ; PTU VAR 66 ; PTU VAR 67 ; PTU VAR 68 ; PTU VAR 69 ; PTU VAR 70 ; PTU VAR 71 ; PTU VAR 72 ; PTU VAR 73 ; PTU VAR 74 ; PTU VAR 75 ; PTU VAR 76 ; PTU VAR 77 ; PTU VAR 78 ; PTU VAR 79 ; PTU VAR 80 
;;Distance To Station                     ;Actual Acceleration                     ;Command Acceleration                    ;Actual Speed                            ;Command Speed                           ;Tractive Effort Request                 ;RATO Database: PM Accel Rate            ;RATO Database: PM Cruise Speed          ;RATO Database: PM Decel Rate            ;RATO Database: PM Coast Level           ;Command State                           ;PI-Speed Error                          ;Station Target Speed                    ;Reference Velocity                      ;Target Acceleration                     ;SSP - Safe_Speed                        ;SSP - Warning Speed                     ;Operating Mode                          ;Next Platform ID                        ;Head VO Packed                          ;Head Footprint Packed                   ;Remote Head FP Packed                   ;Tail Footprint Packed                   ;Tail VO Packed                          ;Remote Tail FP Packed                   ;Controlling ATC                         ;VATC Craddle Index                      ;Train Operator Mode Selection           ;PM Cruise Speed                         ;Distance To Station MET                 ;Occupied Berths                         ;Debug  0                                ;Debug  1                                ;Debug  2                                ;Debug  3                                ;Debug  4                                ;Debug  5                                ;Debug  6                                ;Debug  7                                ;Debug  8                                ;Debug 9                                 ;Debug 10                                ;Debug 11                                ;Debug 12                                ;Debug 13                                ;Debug 14                                ;Debug 15                                ;Debug 16                                ;Debug 17                                ;Debug 18                                ;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;Debug 19                                ;Change Speed Acceleration               ;Flarein Acceleration                    ;---;---;---;---;---;---;---;---;---;---;---;---
30;13 Nov 2018 12:20:09:0708;3111.2;-1.101;0;27.81;28.58;3423;100;100;100;0;SPEED_MAINT;0.77;60;28.58;0;30.45;28.58;UTO_MODE;81;10332924.6;10230357.9;0;10220428;10220415.7;0;VERDADERO;VATC_B;NO REQ;100;948.9;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1592;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
31;13 Nov 2018 12:20:09:0768;3107.3;-1.101;0;27.81;28.58;3423;100;100;100;0;SPEED_MAINT;0.77;60;28.58;0;30.45;28.58;UTO_MODE;81;10332924.6;10230361.9;0;10220431.6;10220419.3;0;VERDADERO;VATC_B;NO REQ;100;947.7;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1592;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
32;13 Nov 2018 12:20:09:0828;3103.5;-0.85;0;27.81;28.58;3423;100;100;100;0;SPEED_MAINT;0.77;60;28.58;0;30.45;28.58;UTO_MODE;81;10332924.6;10230365.8;0;10220435.3;10220423;0;VERDADERO;VATC_B;NO REQ;100;946.5;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1592;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
33;13 Nov 2018 12:20:09:0888;3103.5;-0.85;0;27.81;28.58;3423;100;100;100;0;SPEED_MAINT;0.77;60;28.58;0;30.45;28.58;UTO_MODE;81;10332924.6;10230365.8;0;10220435.3;10220423;0;VERDADERO;VATC_B;NO REQ;100;946.5;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1592;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
34;13 Nov 2018 12:20:09:0958;3099.7;-0.6;0;27.92;28.58;2914;100;100;100;0;SPEED_MAINT;0.66;60;28.58;0;30.45;28.58;UTO_MODE;81;10332924.6;10230369.8;0;10220439.1;10220426.8;0;VERDADERO;VATC_B;NO REQ;100;945.4;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1592;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
35;13 Nov 2018 12:20:10:0018;3095.8;-0.7;0;27.92;28.58;2914;100;100;100;0;SPEED_MAINT;0.66;60;28.58;0;30.45;28.58;UTO_MODE;81;10332924.6;10230373.7;0;10220442.8;10220430.5;0;VERDADERO;VATC_B;NO REQ;100;944.2;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1592;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
36;13 Nov 2018 12:20:10:0078;3095.8;-0.7;0;27.92;28.58;2914;100;100;100;0;SPEED_MAINT;0.66;60;28.58;0;30.45;28.58;UTO_MODE;81;10332924.6;10230373.7;0;10220442.8;10220430.5;0;VERDADERO;VATC_B;NO REQ;100;944.2;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1592;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
37;13 Nov 2018 12:20:10:0138;3092;-0.15;0;28.07;28.58;2239;100;100;100;0;SPEED_MAINT;0.51;60;28.58;0;30.45;28.58;UTO_MODE;81;10332924.6;10230377.7;0;10220446.6;10220434.3;0;VERDADERO;VATC_B;NO REQ;100;943;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1592;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
38;13 Nov 2018 12:20:10:0198;3088.1;0;0;28.07;28.58;2239;100;100;100;0;SPEED_MAINT;0.51;60;28.58;0;30.45;28.58;UTO_MODE;81;10332924.6;10230381.6;0;10220450.3;10220438;0;VERDADERO;VATC_B;NO REQ;100;941.8;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1592;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
39;13 Nov 2018 12:20:10:0268;3088.1;0;0;28.07;28.58;2239;100;100;100;0;SPEED_MAINT;0.51;60;28.58;0;30.45;28.58;UTO_MODE;81;10332924.6;10230381.6;0;10220450.3;10220438;0;VERDADERO;VATC_B;NO REQ;100;941.8;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1592;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
40;13 Nov 2018 12:20:10:0328;3084.2;0.249;0;28.11;28.58;2073;100;100;100;0;SPEED_MAINT;0.47;60;28.58;0;30.45;28.58;UTO_MODE;81;10332924.6;10230385.6;0;10220454.1;10220441.8;0;VERDADERO;VATC_B;NO REQ;100;940.6;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1596;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
41;13 Nov 2018 12:20:10:0408;3080.4;0.55;0;28.18;28.58;1735;100;100;100;0;SPEED_MAINT;0.4;60;28.58;0;30.45;28.58;UTO_MODE;81;10332924.6;10230389.7;0;10220457.8;10220445.5;0;VERDADERO;VATC_B;NO REQ;100;939.5;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1596;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
42;13 Nov 2018 12:20:10:0488;3076.5;0.55;0;28.22;28.58;1564;100;100;100;0;SPEED_MAINT;0.36;60;28.58;0;30.45;28.58;UTO_MODE;81;10332924.6;10230393.6;0;10220461.5;10220449.2;0;VERDADERO;VATC_B;NO REQ;100;938.3;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1596;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
43;13 Nov 2018 12:20:10:0558;3073.9;0.4;0;28.11;28.58;2073;100;100;100;0;SPEED_MAINT;0.47;60;28.58;0;30.45;28.58;UTO_MODE;81;10332924.6;10230396.3;0;10220464;10220451.7;0;VERDADERO;VATC_B;NO REQ;100;937.5;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1596;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
44;13 Nov 2018 12:20:10:0628;3073.9;0.4;0;28.11;28.58;2073;100;100;100;0;SPEED_MAINT;0.47;60;28.58;0;30.45;28.58;UTO_MODE;81;10332924.6;10230396.3;0;10220464;10220451.7;0;VERDADERO;VATC_B;NO REQ;100;937.5;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1596;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
45;13 Nov 2018 12:20:10:0688;3068.7;0.249;0;28.07;28.58;2239;100;100;100;0;SPEED_MAINT;0.51;60;28.58;0;30.45;28.58;UTO_MODE;81;10332924.6;10230401.6;0;10220469.1;10220456.8;0;VERDADERO;VATC_B;NO REQ;100;935.9;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1596;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
46;13 Nov 2018 12:20:10:0768;3064.9;0.2;0;28.07;28.58;2239;100;100;100;0;SPEED_MAINT;0.51;60;28.58;0;30.45;28.58;UTO_MODE;81;10332924.6;10230405.5;0;10220472.8;10220460.5;0;VERDADERO;VATC_B;NO REQ;100;934.7;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1596;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
47;13 Nov 2018 12:20:10:0828;3064.9;0.2;0;28.07;28.58;2239;100;100;100;0;SPEED_MAINT;0.51;60;28.58;0;30.45;28.58;UTO_MODE;81;10332924.6;10230405.5;0;10220472.8;10220460.5;0;VERDADERO;VATC_B;NO REQ;100;934.7;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1596;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
48;13 Nov 2018 12:20:10:0888;3061;-0.049;0;28.11;28.58;2073;100;100;100;0;SPEED_MAINT;0.47;60;28.58;0;30.45;28.58;UTO_MODE;81;10332924.6;10230409.5;0;10220476.6;10220464.3;0;VERDADERO;VATC_B;NO REQ;100;933.6;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1596;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
49;13 Nov 2018 12:20:10:0958;3057.1;0.2;0;28.18;28.58;1735;100;100;100;0;SPEED_MAINT;0.4;60;28.58;0;30.45;28.58;UTO_MODE;81;10332924.6;10230413.6;0;10220480.3;10220468;0;VERDADERO;VATC_B;NO REQ;100;932.4;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1596;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
50;13 Nov 2018 12:20:11:0018;3057.1;0.2;0;28.18;28.58;1735;100;100;100;0;SPEED_MAINT;0.4;60;28.58;0;30.45;28.58;UTO_MODE;81;10332924.6;10230413.6;0;10220480.3;10220468;0;VERDADERO;VATC_B;NO REQ;100;932.4;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1596;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
51;13 Nov 2018 12:20:11:0078;3053.3;0.2;0;28.26;28.58;1398;100;100;100;0;SPEED_MAINT;0.32;60;28.58;0;30.45;28.58;UTO_MODE;81;10332924.6;10230417.5;0;10220484;10220471.7;0;VERDADERO;VATC_B;NO REQ;100;931.2;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1596;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
52;13 Nov 2018 12:20:11:0138;3049.4;0.1;0;28.26;28.58;1398;100;100;100;0;SPEED_MAINT;0.32;60;28.58;0;30.45;28.58;UTO_MODE;81;10332924.6;10230421.5;0;10220487.8;10220475.5;0;VERDADERO;VATC_B;NO REQ;100;930;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1596;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
53;13 Nov 2018 12:20:11:0198;3049.4;0.1;0;28.26;28.58;1398;100;100;100;0;SPEED_MAINT;0.32;60;28.58;0;30.45;28.58;UTO_MODE;81;10332924.6;10230421.5;0;10220487.8;10220475.5;0;VERDADERO;VATC_B;NO REQ;100;930;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1596;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
54;13 Nov 2018 12:20:11:0268;3045.5;0;0;28.22;28.58;1564;100;100;100;0;SPEED_MAINT;0.36;60;28.58;0;30.45;28.58;UTO_MODE;81;10332924.6;10230425.5;0;10220491.6;10220479.3;0;VERDADERO;VATC_B;NO REQ;100;928.8;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1596;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
55;13 Nov 2018 12:20:11:0338;3041.6;0;0;28.15;28.58;1902;100;100;100;0;SPEED_MAINT;0.44;60;28.58;0;30.45;28.58;UTO_MODE;81;10332924.6;10230429.5;0;10220495.4;10220483.1;0;VERDADERO;VATC_B;NO REQ;100;927.6;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1600;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
56;13 Nov 2018 12:20:11:0428;3037.8;-0.3;0;27.96;28.58;2748;100;100;100;0;SPEED_MAINT;0.62;60;28.58;0;30.45;28.58;UTO_MODE;81;10332924.6;10230433.4;0;10220499.1;10220486.8;0;VERDADERO;VATC_B;NO REQ;100;926.5;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1600;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
57;13 Nov 2018 12:20:11:0478;3037.8;-0.3;0;27.96;28.58;2748;100;100;100;0;SPEED_MAINT;0.62;60;28.58;0;30.45;28.58;UTO_MODE;81;10332924.6;10230433.4;0;10220499.1;10220486.8;0;VERDADERO;VATC_B;NO REQ;100;926.5;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1600;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
58;13 Nov 2018 12:20:11:0548;3034;-0.35;0;27.81;28.58;3423;100;100;100;0;SPEED_MAINT;0.77;60;28.58;0;30.45;28.58;UTO_MODE;81;10332924.6;10230437.4;0;10220502.7;10220490.4;0;VERDADERO;VATC_B;NO REQ;100;925.3;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1600;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
59;13 Nov 2018 12:20:11:0608;3031.4;-0.45;0;27.77;28.58;3594;100;100;100;0;SPEED_MAINT;0.81;60;28.58;0;30.45;28.58;UTO_MODE;81;10332924.6;10230440;0;10220505.3;10220493;0;VERDADERO;VATC_B;NO REQ;100;924.5;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1600;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
60;13 Nov 2018 12:20:11:0708;3027.6;-0.449;0;27.81;28.58;3423;100;100;100;0;SPEED_MAINT;0.77;60;28.58;0;30.45;28.58;UTO_MODE;81;10332924.6;10230443.9;0;10230000.5;10220496.7;0;VERDADERO;VATC_B;NO REQ;100;923.4;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1600;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
61;13 Nov 2018 12:20:11:0758;3027.6;-0.449;0;27.81;28.58;3423;100;100;100;0;SPEED_MAINT;0.77;60;28.58;0;30.45;28.58;UTO_MODE;81;10332924.6;10230443.9;0;10230000.5;10220496.7;0;VERDADERO;VATC_B;NO REQ;100;923.4;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1600;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
62;13 Nov 2018 12:20:11:0828;3023.8;-0.449;0;27.92;28.58;2914;100;100;100;0;SPEED_MAINT;0.66;60;28.58;0;50.95;28.58;UTO_MODE;81;10332924.6;10230448;0;10230004.2;10220500.4;0;VERDADERO;VATC_B;NO REQ;100;922.2;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1600;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
63;13 Nov 2018 12:20:11:0888;3019.9;-0.449;0.02;27.92;28.58;3074;100;100;100;0;SPEED_MAINT;0.66;60;49.09;2.24;50.95;49.09;UTO_MODE;81;10332924.6;10230451.9;0;10230007.9;10220504.1;0;VERDADERO;VATC_B;NO REQ;100;921;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1600;;;;;;;;;;;;;;;;0;2.24;2.25;;;;;;;;;;;;
64;13 Nov 2018 12:20:11:0998;3014.8;-0.1;0.1;28.11;28.59;2913;100;100;100;0;SPEED_MAINT;0.48;60;49.09;2.24;50.95;49.09;UTO_MODE;81;10332924.6;10230457.1;0;10230012.9;10230000.6;0;VERDADERO;VATC_B;NO REQ;100;919.5;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1600;;;;;;;;;;;;;;;;0;2.24;2.25;;;;;;;;;;;;
65;13 Nov 2018 12:20:12:0088;3010.9;-0.049;0.16;28.07;28.61;3623;100;100;100;0;SPEED_MAINT;0.53;60;49.09;2.24;50.95;49.09;UTO_MODE;81;10332924.6;10230461.1;0;10230016.7;10230004.4;0;VERDADERO;VATC_B;NO REQ;100;918.3;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1600;;;;;;;;;;;;;;;;0;2.24;2.25;;;;;;;;;;;;
66;13 Nov 2018 12:20:12:0178;3007;0.35;0.23;28.15;28.63;3935;100;100;100;0;SPEED_MAINT;0.48;60;49.09;2.24;50.95;49.09;UTO_MODE;81;10332924.6;10230465.2;0;10230020.4;10230008.1;0;VERDADERO;VATC_B;NO REQ;100;917.1;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1600;;;;;;;;;;;;;;;;0;2.24;2.25;;;;;;;;;;;;
67;13 Nov 2018 12:20:12:0228;3007;0.35;0.23;28.15;28.63;3935;100;100;100;0;SPEED_MAINT;0.48;60;49.09;2.24;50.95;49.09;UTO_MODE;81;10332924.6;10230465.2;0;10230020.4;10230008.1;0;VERDADERO;VATC_B;NO REQ;100;917.1;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1600;;;;;;;;;;;;;;;;0;2.24;2.25;;;;;;;;;;;;
68;13 Nov 2018 12:20:12:0298;3004.4;0.55;0.27;28.15;28.64;4327;100;100;100;0;SPEED_MAINT;0.5;60;49.09;2.24;50.95;49.09;UTO_MODE;81;10332924.6;10230467.8;0;10230023;10230010.7;0;VERDADERO;VATC_B;NO REQ;100;916.3;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1600;;;;;;;;;;;;;;;;0;2.24;2.25;;;;;;;;;;;;
69;13 Nov 2018 12:20:12:0368;2999.3;0.701;0.35;28.22;28.68;4814;100;100;100;0;SPEED_MAINT;0.46;60;49.09;2.24;50.95;49.09;UTO_MODE;81;10650077.5;10230473.1;0;10230027.9;10230015.6;0;VERDADERO;VATC_B;NO REQ;100;914.7;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1604;;;;;;;;;;;;;;;;0;2.24;2.25;;;;;;;;;;;;
70;13 Nov 2018 12:20:12:0458;2995.4;0.45;0.41;28.3;28.72;5123;100;100;100;0;SPEED_MAINT;0.42;60;49.09;2.24;50.95;49.09;UTO_MODE;81;10650077.5;10230477.1;0;10230031.7;10230019.4;0;VERDADERO;VATC_B;NO REQ;100;913.5;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1604;;;;;;;;;;;;;;;;0;2.24;2.25;;;;;;;;;;;;
71;13 Nov 2018 12:20:12:0508;2995.4;0.45;0.41;28.3;28.72;5123;100;100;100;0;SPEED_MAINT;0.42;60;49.09;2.24;50.95;49.09;UTO_MODE;81;10650077.5;10230477.1;0;10230031.7;10230019.4;0;VERDADERO;VATC_B;NO REQ;100;913.5;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1604;;;;;;;;;;;;;;;;0;2.24;2.25;;;;;;;;;;;;
72;13 Nov 2018 12:20:12:0578;2992.8;0.449;0.46;28.3;28.75;5649;100;100;100;0;SPEED_MAINT;0.45;60;49.09;2.24;50.95;49.09;UTO_MODE;81;10650077.5;10230479.8;0;10230034.2;10230021.9;0;VERDADERO;VATC_B;NO REQ;100;912.8;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1604;;;;;;;;;;;;;;;;0;2.24;2.25;;;;;;;;;;;;
73;13 Nov 2018 12:20:12:0648;2987.6;0.6;0.54;28.45;28.81;5902;100;100;100;0;SPEED_MAINT;0.37;60;49.09;2.24;50.95;49.09;UTO_MODE;81;10650077.5;10230485.1;0;10230039.3;10230027;0;VERDADERO;VATC_B;NO REQ;100;911.2;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1604;;;;;;;;;;;;;;;;0;2.24;2.25;;;;;;;;;;;;
74;13 Nov 2018 12:20:12:0748;2983.6;0.7;0.6;28.6;28.87;5955;100;100;100;0;SPEED_MAINT;0.27;60;49.09;2.24;50.95;49.09;UTO_MODE;81;10650077.5;10230489.3;0;10230043.1;10230030.8;0;VERDADERO;VATC_B;NO REQ;100;909.9;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1604;;;;;;;;;;;;;;;;0;2.24;2.25;;;;;;;;;;;;
75;13 Nov 2018 12:20:12:0808;2983.6;0.7;0.6;28.6;28.87;5955;100;100;100;0;SPEED_MAINT;0.27;60;49.09;2.24;50.95;49.09;UTO_MODE;81;10650077.5;10230489.3;0;10230043.1;10230030.8;0;VERDADERO;VATC_B;NO REQ;100;909.9;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1604;;;;;;;;;;;;;;;;0;2.24;2.25;;;;;;;;;;;;
76;13 Nov 2018 12:20:12:0868;2979.7;0.7;0.67;28.6;28.93;6789;100;100;100;0;SPEED_MAINT;0.33;60;49.09;2.24;50.95;49.09;UTO_MODE;81;10650077.5;10230493.3;0;10230046.9;10230034.6;0;VERDADERO;VATC_B;NO REQ;100;908.8;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1604;;;;;;;;;;;;;;;;0;2.24;2.25;;;;;;;;;;;;
77;13 Nov 2018 12:20:12:0938;2975.8;0.8;0.73;28.67;28.99;7233;100;100;100;0;SPEED_MAINT;0.32;60;49.09;2.24;50.95;49.09;UTO_MODE;81;10650077.5;10230497.3;0;10230050.7;10230038.4;0;VERDADERO;VATC_B;NO REQ;100;907.6;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1604;;;;;;;;;;;;;;;;0;2.24;2.25;;;;;;;;;;;;
78;13 Nov 2018 12:20:12:0998;2975.8;0.8;0.73;28.67;28.99;7233;100;100;100;0;SPEED_MAINT;0.32;60;49.09;2.24;50.95;49.09;UTO_MODE;81;10650077.5;10230497.3;0;10230050.7;10230038.4;0;VERDADERO;VATC_B;NO REQ;100;907.6;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1604;;;;;;;;;;;;;;;;0;2.24;2.25;;;;;;;;;;;;
79;13 Nov 2018 12:20:13:0058;2971.8;0.949;0.79;28.86;29.07;7196;100;100;100;0;SPEED_MAINT;0.21;60;49.09;2.24;50.95;49.09;UTO_MODE;81;10650077.5;10230501.4;0;10230054.6;10230042.3;0;VERDADERO;VATC_B;NO REQ;100;906.3;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1604;;;;;;;;;;;;;;;;0;2.24;2.25;;;;;;;;;;;;
80;13 Nov 2018 12:20:13:0128;2967.8;0.949;0.85;29.01;29.15;7356;100;100;100;0;SPEED_MAINT;0.14;60;49.09;2.24;50.95;49.09;UTO_MODE;81;10650077.5;10230505.5;0;10230058.5;10230046.2;0;VERDADERO;VATC_B;NO REQ;100;905.1;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1604;;;;;;;;;;;;;;;;0;2.24;2.25;;;;;;;;;;;;
81;13 Nov 2018 12:20:13:0178;2967.8;0.949;0.85;29.01;29.15;7356;100;100;100;0;SPEED_MAINT;0.14;60;49.09;2.24;50.95;49.09;UTO_MODE;81;10650077.5;10230505.5;0;10230058.5;10230046.2;0;VERDADERO;VATC_B;NO REQ;100;905.1;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1604;;;;;;;;;;;;;;;;0;2.24;2.25;;;;;;;;;;;;
82;13 Nov 2018 12:20:13:0248;2963.8;1.049;0.92;29.01;29.23;8294;100;100;100;0;SPEED_MAINT;0.22;60;49.09;2.24;50.95;49.09;UTO_MODE;81;10650077.5;10230509.7;0;10230062.3;10230050;0;VERDADERO;VATC_B;NO REQ;100;903.9;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1604;;;;;;;;;;;;;;;;0;2.24;2.25;;;;;;;;;;;;
83;13 Nov 2018 12:20:13:0308;2959.8;1.15;0.98;29.12;29.32;8666;100;100;100;0;SPEED_MAINT;0.2;60;49.09;2.24;50.95;49.09;UTO_MODE;81;10650077.5;10230513.8;0;10230066.2;10230053.9;0;VERDADERO;VATC_B;NO REQ;100;902.7;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1604;;;;;;;;;;;;;;;;0;2.24;2.25;;;;;;;;;;;;
84;13 Nov 2018 12:20:13:0388;2955.7;1.25;1.04;29.35;29.42;8570;100;100;100;0;SPEED_MAINT;0.07;60;49.09;2.24;50.95;49.09;UTO_MODE;81;10650077.5;10230517.9;0;10230070.1;10230057.8;0;VERDADERO;VATC_B;NO REQ;100;901.4;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1608;;;;;;;;;;;;;;;;0;2.24;2.25;;;;;;;;;;;;
