Msg ID;Time Stamp; PTU VAR 1 ; PTU VAR 2 ; PTU VAR 3 ; PTU VAR 4 ; PTU VAR 5 ; PTU VAR 6 ; PTU VAR 7 ; PTU VAR 8 ; PTU VAR 9 ; PTU VAR 10 ; PTU VAR 11 ; PTU VAR 12 ; PTU VAR 13 ; PTU VAR 14 ; PTU VAR 15 ; PTU VAR 16 ; PTU VAR 17 ; PTU VAR 18 ; PTU VAR 19 ; PTU VAR 20 ; PTU VAR 21 ; PTU VAR 22 ; PTU VAR 23 ; PTU VAR 24 ; PTU VAR 25 ; PTU VAR 26 ; PTU VAR 27 ; PTU VAR 28 ; PTU VAR 29 ; PTU VAR 30 ; PTU VAR 31 ; PTU VAR 32 ; PTU VAR 33 ; PTU VAR 34 ; PTU VAR 35 ; PTU VAR 36 ; PTU VAR 37 ; PTU VAR 38 ; PTU VAR 39 ; PTU VAR 40 ; PTU VAR 41 ; PTU VAR 42 ; PTU VAR 43 ; PTU VAR 44 ; PTU VAR 45 ; PTU VAR 46 ; PTU VAR 47 ; PTU VAR 48 ; PTU VAR 49 ; PTU VAR 50 ; PTU VAR 51 ; PTU VAR 52 ; PTU VAR 53 ; PTU VAR 54 ; PTU VAR 55 ; PTU VAR 56 ; PTU VAR 57 ; PTU VAR 58 ; PTU VAR 59 ; PTU VAR 60 ; PTU VAR 61 ; PTU VAR 62 ; PTU VAR 63 ; PTU VAR 64 ; PTU VAR 65 ; PTU VAR 66 ; PTU VAR 67 ; PTU VAR 68 ; PTU VAR 69 ; PTU VAR 70 ; PTU VAR 71 ; PTU VAR 72 ; PTU VAR 73 ; PTU VAR 74 ; PTU VAR 75 ; PTU VAR 76 ; PTU VAR 77 ; PTU VAR 78 ; PTU VAR 79 ; PTU VAR 80 
;;Distance To Station                     ;Actual Acceleration                     ;Command Acceleration                    ;Actual Speed                            ;Command Speed                           ;Tractive Effort Request                 ;Reference Velocity                      ;SSP - Warning Speed                     ;Station Target Speed                    ;TCMS Out Trc Brk Request                ;Command State                           ;Hold Train Command                      ;---;Debug 16                                ;Debug 15                                ;PI-Jerk Limit                           ;Debug 19                                ;Tail Footprint Packed                   ;Head Footprint Packed                   ;---;PI-Speed Error                          ;PI-Feed Forward Term                    ;PI-Proportional Term                    ;PI-Integral Term                        ;---;VATC Craddle Index                      ;Controlling ATC                         ;Actual Location Confirmed               ;Operating Mode                          ;Next Operating Mode                     ;Loss Of Comm With RATO                  ;Loss Of Comm With RATP                  ;Forward TL -ATP1                        ;Reverse TL -ATP1                        ;Reason For Emer Braking                 ;Manual Movement Authority               ;Driverless Movement Authority           ;Sleep Mode State                        ;TCMS In Train Weight                    ;Train Operator Mode Selection           ;Monitor Motion Mode                     ;Reason For Emer Braking                 ;Override Tractive Effort Request        ;TCMS Out Trc Brk Request                ;Tractive Effort Request                 ;Hold In Station                         ;Command Direction                       ;Propulsion_Enabled-TL -ATP1             ;Propulsion Disabled                     ;Traction Enable TL -ATP1                ;Head Footprint-Segment ID               ;PI-Speed Error                          ;Operating Mode                          ;Position Error Forward                  ;Position Error Reverse                  ;Distance To Front CP                    ;Distance To Station                     ;Distance To Station MET                 ;Distance At Station                     ;Occupied Berths                         ;---;Debug 9                                 ;Debug 11                                ;RATO Database: PM Cruise Speed          ;RATO Database: PM Decel Rate            ;Emergency_Brake_TL_Status -ATP1         ;Loss Of Comm With RATO                  ;Loss Of Comm With RATP                  ;PI- Test Password                       ;PI- Power Prop -Startup                 ;PI- Power Int -Startup                  ;PI- Brake Prop -Station                 ;PI- Brake Int -Station                  ;Calib Tachs Completed Level             ;PI- Power Prop                          ;PI- Power Int                           ;PI- Brake Prop                          ;PI- Brake Int                           ;PI- Brake Feed Fwd                      ;PI- Power Feed Fwd                      
374;26 Feb 2018 00:55:49:0765;4329;0;0;0;0;-8860;0;0;60;-450;NO_MOTION;FALSO;;0;0;1250;0;10220466.8;10220041.8;;0;0;0;-537;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;RM_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;FALSO;FALSO;ON;179.04;NO REQ;ENF_VZER_SPD;BRAKES_OK;0;-450;-8860;VERDADERO;SYS_REVERSE;FALSO;VERDADERO;FALSO;22;0;UTO_MODE;1.1;1.1;3829.5;4329;1320.3;0;0x1;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
375;26 Feb 2018 00:55:49:0815;4329;0;0;0;0;-8860;0;0;60;-450;NO_MOTION;FALSO;;0;0;1250;0;10220466.8;10220041.8;;0;0;0;-537;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;RM_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;FALSO;FALSO;ON;179.04;NO REQ;ENF_VZER_SPD;BRAKES_OK;0;-450;-8860;VERDADERO;SYS_REVERSE;FALSO;VERDADERO;FALSO;22;0;UTO_MODE;1.1;1.1;3829.5;4329;1320.3;0;0x1;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
376;26 Feb 2018 00:55:49:0865;4329;0;0;0;0;-8860;0;0;60;-450;NO_MOTION;FALSO;;0;0;1250;0;10220466.8;10220041.8;;0;0;0;-537;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;RM_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;FALSO;FALSO;ON;179.04;NO REQ;ENF_VZER_SPD;BRAKES_OK;0;-450;-8860;VERDADERO;SYS_REVERSE;FALSO;VERDADERO;FALSO;22;0;UTO_MODE;1.1;1.1;3829.5;4329;1320.3;0;0x1;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
377;26 Feb 2018 00:55:49:0915;4329;0;0;0;0;-8860;0;0;60;-450;NO_MOTION;FALSO;;0;0;1250;0;10220466.8;10220041.8;;0;0;0;-537;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;RM_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;FALSO;FALSO;ON;179.04;NO REQ;ENF_VZER_SPD;BRAKES_OK;0;-450;-8860;VERDADERO;SYS_REVERSE;FALSO;VERDADERO;FALSO;22;0;UTO_MODE;1.1;1.1;3829.5;4329;1320.3;0;0x1;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
378;26 Feb 2018 00:55:49:0965;4329;0;0;0;0;-8860;0;0;60;-450;NO_MOTION;FALSO;;0;0;1250;0;10220466.8;10220041.8;;0;0;0;-537;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;RM_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;FALSO;FALSO;ON;179.04;NO REQ;ENF_VZER_SPD;BRAKES_OK;0;-450;-8860;VERDADERO;SYS_REVERSE;FALSO;VERDADERO;FALSO;22;0;UTO_MODE;1.1;1.1;3829.5;4329;1320.3;0;0x1;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
379;26 Feb 2018 00:55:50:0015;4329;0;0;0;0;-8860;0;0;60;-450;NO_MOTION;FALSO;;0;0;1250;0;10220466.8;10220041.8;;0;0;0;-537;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;RM_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;FALSO;FALSO;ON;179.04;NO REQ;ENF_VZER_SPD;BRAKES_OK;0;-450;-8860;VERDADERO;SYS_REVERSE;FALSO;VERDADERO;FALSO;22;0;UTO_MODE;1.1;1.1;3829.5;4329;1320.3;0;0x1;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
380;26 Feb 2018 00:55:50:0066;4329;0;0;0;0;-8860;0;0;60;-450;NO_MOTION;FALSO;;0;0;1250;0;10220466.8;10220041.8;;0;0;0;-537;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;RM_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;FALSO;FALSO;ON;179.04;NO REQ;ENF_VZER_SPD;BRAKES_OK;0;-450;-8860;VERDADERO;SYS_REVERSE;FALSO;VERDADERO;FALSO;22;0;UTO_MODE;1.1;1.1;3829.5;4329;1320.3;0;0x1;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
381;26 Feb 2018 00:55:50:0116;4329;0;0;0;0;-8860;0;0;60;-450;NO_MOTION;FALSO;;0;0;1250;0;10220466.8;10220041.8;;0;0;0;-537;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;RM_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;FALSO;FALSO;ON;179.04;NO REQ;ENF_VZER_SPD;BRAKES_OK;0;-450;-8860;VERDADERO;SYS_REVERSE;FALSO;VERDADERO;FALSO;22;0;UTO_MODE;1.1;1.1;3829.5;4329;1320.3;0;0x1;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
382;26 Feb 2018 00:55:50:0166;4329;0;0;0;0;-8860;0;0;60;-450;NO_MOTION;FALSO;;0;0;1250;0;10220466.8;10220041.8;;0;0;0;-537;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;RM_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;FALSO;FALSO;ON;179.04;NO REQ;ENF_VZER_SPD;BRAKES_OK;0;-450;-8860;VERDADERO;SYS_REVERSE;FALSO;VERDADERO;FALSO;22;0;UTO_MODE;1.1;1.1;3829.5;4329;1320.3;0;0x1;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
383;26 Feb 2018 00:55:50:0226;4329;0;0;0;0;-8860;0;0;60;-450;NO_MOTION;FALSO;;0;0;1250;0;10220466.8;10220041.8;;0;0;0;-537;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;RM_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;FALSO;FALSO;ON;179.04;NO REQ;ENF_VZER_SPD;BRAKES_OK;0;-450;-8860;VERDADERO;SYS_REVERSE;FALSO;VERDADERO;FALSO;22;0;UTO_MODE;1.1;1.1;3829.5;4329;1320.3;0;0x1;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
384;26 Feb 2018 00:55:50:0276;4329;0;0;0;0;-8860;0;0;60;-450;NO_MOTION;FALSO;;0;0;1250;0;10220466.8;10220041.8;;0;0;0;-537;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;RM_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;FALSO;FALSO;ON;179.04;NO REQ;ENF_VZER_SPD;BRAKES_OK;0;-450;-8860;VERDADERO;SYS_REVERSE;FALSO;VERDADERO;FALSO;22;0;UTO_MODE;1.1;1.1;3829.5;4329;1320.3;0;0x1;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
385;26 Feb 2018 00:55:50:0326;4329;0;0;0;0;-8860;0;0;60;-450;NO_MOTION;FALSO;;0;0;1250;0;10220466.8;10220041.8;;0;0;0;-537;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;RM_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;FALSO;FALSO;ON;179.04;NO REQ;ENF_VZER_SPD;BRAKES_OK;0;-450;-8860;VERDADERO;SYS_REVERSE;FALSO;VERDADERO;FALSO;22;0;UTO_MODE;1.1;1.1;3829.5;4329;1320.3;0;0x1;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
386;26 Feb 2018 00:55:50:0386;4329;0;0;0;0;-8860;0;0;60;-450;NO_MOTION;FALSO;;0;0;1250;0;10220466.8;10220041.8;;0;0;0;-537;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;RM_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;FALSO;FALSO;ON;179.04;NO REQ;ENF_VZER_SPD;BRAKES_OK;0;-450;-8860;VERDADERO;SYS_REVERSE;FALSO;VERDADERO;FALSO;22;0;UTO_MODE;1.1;1.1;3829.5;4329;1320.3;0;0x1;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
387;26 Feb 2018 00:55:50:0436;4329;0;0;0;0;-8860;0;0;60;-450;NO_MOTION;FALSO;;0;0;1250;0;10220466.8;10220041.8;;0;0;0;-537;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;RM_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;FALSO;FALSO;ON;179.04;NO REQ;ENF_VZER_SPD;BRAKES_OK;0;-450;-8860;VERDADERO;SYS_REVERSE;FALSO;VERDADERO;FALSO;22;0;UTO_MODE;1.1;1.1;3829.5;4329;1320.3;0;0x1;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
388;26 Feb 2018 00:55:50:0486;4329;0;0;0;0;-8860;0;0;60;-450;NO_MOTION;FALSO;;0;0;1250;0;10220466.8;10220041.8;;0;0;0;-537;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;RM_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;FALSO;FALSO;ON;179.04;NO REQ;ENF_VZER_SPD;BRAKES_OK;0;-450;-8860;VERDADERO;SYS_REVERSE;FALSO;VERDADERO;FALSO;22;0;UTO_MODE;1.1;1.1;3829.5;4329;1320.3;0;0x1;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
389;26 Feb 2018 00:55:50:0546;4329;0;0;0;0;-8860;0;0;60;-450;NO_MOTION;FALSO;;0;0;1250;0;10220466.8;10220041.8;;0;0;0;-537;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;RM_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;FALSO;FALSO;ON;179.04;NO REQ;ENF_VZER_SPD;BRAKES_OK;0;-450;-8860;VERDADERO;SYS_REVERSE;FALSO;VERDADERO;FALSO;22;0;UTO_MODE;1.1;1.1;3829.5;4329;1320.3;0;0x1;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
390;26 Feb 2018 00:55:50:0596;4329;0;0;0;0;-8860;0;0;60;-450;NO_MOTION;FALSO;;0;0;1250;0;10220466.8;10220041.8;;0;0;0;-537;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;RM_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;FALSO;FALSO;ON;179.04;NO REQ;ENF_VZER_SPD;BRAKES_OK;0;-450;-8860;VERDADERO;SYS_REVERSE;FALSO;VERDADERO;FALSO;22;0;UTO_MODE;1.1;1.1;3829.5;4329;1320.3;0;0x1;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
391;26 Feb 2018 00:55:50:0646;4329;0;0;0;0;-8860;0;0;60;-450;NO_MOTION;FALSO;;0;0;1250;0;10220466.8;10220041.8;;0;0;0;-537;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;RM_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;FALSO;FALSO;ON;179.04;NO REQ;ENF_VZER_SPD;BRAKES_OK;0;-450;-8860;VERDADERO;SYS_REVERSE;FALSO;VERDADERO;FALSO;22;0;UTO_MODE;1.1;1.1;3829.5;4329;1320.3;0;0x1;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
392;26 Feb 2018 00:55:50:0706;4329;0;0;0;0;-8860;0;0;60;-450;NO_MOTION;FALSO;;0;0;1250;0;10220466.8;10220041.8;;0;0;0;-537;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;RM_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;FALSO;FALSO;ON;179.04;NO REQ;ENF_VZER_SPD;BRAKES_OK;0;-450;-8860;VERDADERO;SYS_REVERSE;FALSO;VERDADERO;FALSO;22;0;UTO_MODE;1.1;1.1;3829.5;4329;1320.3;0;0x1;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
393;26 Feb 2018 00:55:50:0757;4329;0;0;0;0;-8860;0;0;60;-450;NO_MOTION;FALSO;;0;0;1250;0;10220466.8;10220041.8;;0;0;0;-537;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;RM_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;FALSO;FALSO;ON;179.04;NO REQ;ENF_VZER_SPD;BRAKES_OK;0;-450;-8860;VERDADERO;SYS_REVERSE;FALSO;VERDADERO;FALSO;22;0;UTO_MODE;1.1;1.1;3829.5;4329;1320.3;0;0x1;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
394;26 Feb 2018 00:55:50:0807;4329;0;0;0;0;-8860;0;0;60;-450;NO_MOTION;FALSO;;0;0;1250;0;10220466.8;10220041.8;;0;0;0;-537;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;RM_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;FALSO;FALSO;ON;179.04;NO REQ;ENF_VZER_SPD;BRAKES_OK;0;-450;-8860;VERDADERO;SYS_REVERSE;FALSO;VERDADERO;FALSO;22;0;UTO_MODE;1.1;1.1;3829.5;4329;1320.3;0;0x1;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
395;26 Feb 2018 00:55:50:0867;4329;0;0;0;0;-8860;0;0;60;-450;NO_MOTION;FALSO;;0;0;1250;0;10220466.8;10220041.8;;0;0;0;-537;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;RM_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;FALSO;FALSO;ON;179.04;NO REQ;ENF_VZER_SPD;BRAKES_OK;0;-450;-8860;VERDADERO;SYS_REVERSE;FALSO;VERDADERO;FALSO;22;0;UTO_MODE;1.1;1.1;3829.5;4329;1320.3;0;0x1;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
396;26 Feb 2018 00:55:50:0917;4329;0;0;0;0;-8860;0;0;60;-450;NO_MOTION;FALSO;;0;0;1250;0;10220466.8;10220041.8;;0;0;0;-537;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;RM_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;FALSO;FALSO;ON;179.04;NO REQ;ENF_VZER_SPD;BRAKES_OK;0;-450;-8860;VERDADERO;SYS_REVERSE;FALSO;VERDADERO;FALSO;22;0;UTO_MODE;1.1;1.1;3829.5;4329;1320.3;0;0x1;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
397;26 Feb 2018 00:55:50:0967;4329;0;0;0;0;-8860;0;0;60;-450;NO_MOTION;FALSO;;0;0;1250;0;10220466.8;10220041.8;;0;0;0;-537;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;RM_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;FALSO;FALSO;ON;179.04;NO REQ;ENF_VZER_SPD;BRAKES_OK;0;-450;-8860;VERDADERO;SYS_REVERSE;FALSO;VERDADERO;FALSO;22;0;UTO_MODE;1.1;1.1;3829.5;4329;1320.3;0;0x1;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
398;26 Feb 2018 00:55:51:0017;4329;0;0;0;0;-8860;0;0;60;-450;NO_MOTION;FALSO;;0;0;1250;0;10220466.8;10220041.8;;0;0;0;-537;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;RM_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;FALSO;FALSO;ON;179.04;NO REQ;ENF_VZER_SPD;BRAKES_OK;0;-450;-8860;VERDADERO;SYS_REVERSE;FALSO;VERDADERO;FALSO;22;0;UTO_MODE;1.1;1.1;3829.5;4329;1320.3;0;0x1;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
399;26 Feb 2018 00:55:51:0067;4329;0;0;0;0;-8860;0;0;60;-450;NO_MOTION;FALSO;;0;0;1250;0;10220466.8;10220041.8;;0;0;0;-537;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;RM_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;FALSO;FALSO;ON;179.04;NO REQ;ENF_VZER_SPD;BRAKES_OK;0;-450;-8860;VERDADERO;SYS_REVERSE;FALSO;VERDADERO;FALSO;22;0;UTO_MODE;1.1;1.1;3829.5;4329;1320.3;0;0x1;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
400;26 Feb 2018 00:55:51:0117;4329;0;0;0;0;-8860;0;0;60;-450;NO_MOTION;FALSO;;0;0;1250;0;10220466.8;10220041.8;;0;0;0;-537;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;RM_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;FALSO;FALSO;ON;179.04;NO REQ;ENF_VZER_SPD;BRAKES_OK;0;-450;-8860;FALSO;SYS_REVERSE;FALSO;VERDADERO;FALSO;22;0;UTO_MODE;1.1;1.1;3829.5;4329;1320.3;0;0x1;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
401;26 Feb 2018 00:55:51:0167;4329;0;0;0;0;-8860;0;0;60;-450;NO_MOTION;FALSO;;0;0;1250;0;10220466.8;10220041.8;;0;0;0;-537;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;RM_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;FALSO;FALSO;ON;179.04;NO REQ;ENF_VZER_SPD;BRAKES_OK;0;-450;-8860;FALSO;SYS_REVERSE;FALSO;VERDADERO;FALSO;22;0;UTO_MODE;1.1;1.1;3829.5;4329;1320.3;0;0x1;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
402;26 Feb 2018 00:55:51:0217;4329;0;0;0;0;-8860;0;0;60;-450;NO_MOTION;FALSO;;0;0;1250;0;10220466.8;10220041.8;;0;0;0;-537;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;RM_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;FALSO;FALSO;ON;179.04;NO REQ;ENF_VZER_SPD;BRAKES_OK;0;-450;-8860;FALSO;SYS_REVERSE;FALSO;VERDADERO;FALSO;22;0;UTO_MODE;1.1;1.1;3829.5;4329;1320.3;0;0x1;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
403;26 Feb 2018 00:55:51:0267;4329;0;0;0;0;-8860;0;0;60;-450;NO_MOTION;FALSO;;0;0;1250;0;10220466.8;10220041.8;;0;0;0;-537;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;RM_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;FALSO;FALSO;ON;179.04;NO REQ;ENF_VZER_SPD;BRAKES_OK;0;-450;-8860;FALSO;SYS_REVERSE;FALSO;VERDADERO;FALSO;22;0;UTO_MODE;1.1;1.1;3829.5;4329;1320.3;0;0x1;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
404;26 Feb 2018 00:55:51:0327;4329;0;0;0;0;-8860;0;0;60;-450;NO_MOTION;FALSO;;0;0;1250;0;10220466.8;10220041.8;;0;0;0;-537;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;RM_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;FALSO;FALSO;ON;179.04;NO REQ;ENF_VZER_SPD;BRAKES_OK;0;-450;-8860;FALSO;SYS_REVERSE;FALSO;VERDADERO;FALSO;22;0;UTO_MODE;1.1;1.1;3829.5;4329;1320.3;0;0x1;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
405;26 Feb 2018 00:55:51:0377;4329;0;0;0;0;-8860;0;0;60;-450;NO_MOTION;FALSO;;0;0;1250;0;10220466.8;10220041.8;;0;0;0;-537;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;RM_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;FALSO;FALSO;ON;179.04;NO REQ;ENF_VZER_SPD;BRAKES_OK;0;-450;-8860;FALSO;SYS_REVERSE;FALSO;VERDADERO;FALSO;22;0;UTO_MODE;1.1;1.1;3829.5;4329;1320.3;0;0x1;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
406;26 Feb 2018 00:55:51:0428;4329;0;0;0;0;-8860;0;0;60;-450;NO_MOTION;FALSO;;0;0;1250;0;10220466.8;10220041.8;;0;0;0;-537;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;RM_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;FALSO;FALSO;ON;179.04;NO REQ;ENF_VZER_SPD;BRAKES_OK;0;-450;-8860;FALSO;SYS_REVERSE;FALSO;VERDADERO;FALSO;22;0;UTO_MODE;1.1;1.1;3829.5;4329;1320.3;0;0x1;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
407;26 Feb 2018 00:55:51:0488;4329;0;0;0;0;-8860;0;0;60;-450;NO_MOTION;FALSO;;0;0;1250;0;10220466.8;10220041.8;;0;0;0;-537;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;RM_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;FALSO;FALSO;ON;179.04;NO REQ;ENF_VZER_SPD;BRAKES_OK;0;-450;-8860;FALSO;SYS_REVERSE;FALSO;VERDADERO;FALSO;22;0;UTO_MODE;1.1;1.1;3829.5;4329;1320.3;0;0x1;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
408;26 Feb 2018 00:55:51:0538;4329;0;0;0;0;-8860;0;0;60;-450;NO_MOTION;FALSO;;0;0;1250;0;10220466.8;10220041.8;;0;0;0;-537;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;RM_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;FALSO;FALSO;ON;179.04;NO REQ;ENF_VZER_SPD;BRAKES_OK;0;-450;-8860;FALSO;SYS_REVERSE;FALSO;VERDADERO;FALSO;22;0;UTO_MODE;1.1;1.1;3829.5;4329;1320.3;0;0x1;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
